StartDate	EndDate	Status	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	DistributionChannel	UserLanguage	Q_RecaptchaScore	Q_RelevantIDDuplicate	Q_DuplicateRespondent	Q_RelevantIDDuplicateScore	Q_RelevantIDFraudScore	Q_RelevantIDLastStartDate	Q14	Q1	Q6	Q17	Q17_6_TEXT	Istruzione	Q20	Q26	Q26_15_TEXT	Q10	Q10_2_TEXT	Q16	Q20-MT	Q20-MT_6_TEXT	Q21	Q21_8_TEXT	Q33	Q33_7_TEXT	Q34	Q34_8_TEXT	Q36	Q36_9_TEXT	Q43	Q43_9_TEXT	Q51_1	Q51_2	Q51_3	Q51_4	Q51_5	Q51_6	Q52	Q52_22_TEXT	Q53_1	Q53_2	Q53_3	Q53_4	Q53_5	Q53_6	Q53_7	Q53_8	Q53_9	Q53_10	Q53_11	Q53_12	Q53_13	Q53_14	Q53_15	Q53_16	Q53_17	Q53_18	Q53_19	Q53_20	Q53_21	Q53_22	Q53_23	Q53_24	Q53_25	Q53_25_TEXT	access	access_5_TEXT	language_used	language_used_3_TEXT	Q46	interaction_mode	interaction_mode_4_TEXT	Q48	strategies	strategies_5_TEXT	verification	Q54	Q61	Q62	Q63	Q64	Q65	Q66	Q67	Q67_7_TEXT	prior_knowledge	education_technology	likert_1_1	likert_1_3	likert_1_4	likert_1_5	likert_1_6	likert_2_1	likert_2_2	likert_2_3	personal_experience	Q85	never_used	never_used_5_TEXT	reason_never_used	reason_never_used_4_TEXT	future_use	future_use_7_TEXT	Q_DataPolicyViolations	Q_StraightliningCount	Q_StraightliningPercentage	Q_StraightliningQuestions	Q_UnansweredPercentage	Q_UnansweredQuestions	mapped_job	weight	EducationGroup	GeographyGroup	GenderGroup	IncomeGroup	AgeGroup	Eduarea	Education_STEM	LT_exp	lt_lit01	lt_lit	chatbot_user	InfoRetrieval_freq	ProblemSolving_freq	Learning_freq	ContentCreation_freq	Entertainment_freq	Creativity_freq
2025-05-23 3:07:30	2025-05-23 3:11:46	IP Address	100	256	True	2025-05-23 3:11:47	R_8zvCByGNPWVSaFZ	anonymous	IT	0.6000000238			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Uomo		Laurea magistrale o master di primo livello	Area scientifico-tecnologica	IT e media		Nord-Est, Italia		Medio Alta	Google Traduttore		Siri,Assistente Google		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Copilot		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta al mese	Almeno una volta a settimana	Mai	Meno di una volta al mese	Scrittura di email,Analisi, comprensione e formattazione del testo,Riassunti,Analisi e comprensione di dati		Studio/Lavoro				Studio/Lavoro			Studio/Lavoro													Studio/Lavoro						Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Sempre, mi voglio assicurare che le risposte siano affidabili	Sì	Parzialmente sostituito		Non e' cambiato			Non e' cambiato	Più comodo		Sì	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	2	2	1	2	4	2	4	1	No									1	0.5	QID53	0.08333333333	QID46,QID48,QID85	IT e media	0.49	Graduates	North	Man	Higher	18-34	Area scientifico-tecnologica	Graduates STEM	2	2.0	0.5	Yes	3.0	3.0	2.0	3.0	0.0	1.0
2025-05-23 2:58:38	2025-05-23 3:12:28	IP Address	100	829	True	2025-05-23 3:12:28	R_8dG4PQtJGREvqkk	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea triennale o a ciclo unico	Area sanitaria e delle scienze mediche	Sanità		Nord-Est, Italia		Non lo so/preferisco non rispondere	Google Traduttore,DeepL,Altre applicazioni (indicare altro anche se non ricordi il nome)		Assistente Google		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Gemini,Mid-Journey		Almeno una volta al mese	Almeno una volta al mese	Meno di una volta al mese	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Scrittura di email,Altra scrittura,Altri consigli e suggerimenti,Generazione di immagini,Altro	Creazione di giochi o spunti per creare giochi o attività	Studio/Lavoro,Svago/Uso personale			Svago/Uso personale										Svago/Uso personale								Svago/Uso personale			Svago/Uso personale		Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		Sempre, mi voglio assicurare che le risposte siano affidabili	No									Sì	No	1	1	1	1	3	3	2	2	Sì									0	0.0		0.09375	QID46,QID48,QID85	Sanità	0.28	Graduates	North	Woman		18-34	Area sanitaria e delle scienze mediche	Graduates STEM	2	1.5714285714285714	0.39285714285714285	Yes	2.0	2.0	1.0	3.0	3.0	3.0
2025-05-23 3:08:12	2025-05-23 3:16:49	IP Address	100	517	True	2025-05-23 3:16:50	R_2lcJZVfwo6nfRTE	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Ottima (C2)	25-34 anni	Donna		Laurea triennale o a ciclo unico	Area sanitaria e delle scienze mediche	Altro	Educativo	Nord-Ovest, Italia		Medio Bassa	Google Traduttore		Siri,Alexa		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Copilot		Almeno una volta a settimana	Meno di una volta al mese	Almeno una volta al mese	Almeno una volta a settimana	Mai	Meno di una volta al mese	Analisi, comprensione e formattazione del testo,Spiegazioni,Altri consigli e suggerimenti						Studio/Lavoro		Studio/Lavoro							Svago/Uso personale													Applicazione su smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		Raramente, mi fido di ciò che viene fornito	No									Sì	No	2	2	2	2	4	1	2	1	Non so									0	0.0		0.09375	QID46,QID48,QID85	Formazione	0.58	Graduates	North	Woman	Lower	18-34	Area sanitaria e delle scienze mediche	Graduates STEM	2	1.7142857142857142	0.42857142857142855	Yes	3.0	1.0	2.0	3.0	0.0	1.0
2025-05-23 3:08:03	2025-05-23 3:18:56	IP Address	100	652	True	2025-05-23 3:18:56	R_8CVFQR7eMtIWY4s	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Formazione		Nord-Est, Italia		Media	Google Traduttore		Siri,Assistente Google,Alexa		Grammarly,Jasper AI		Note Apple		Adobe Acrobat Lettura a voce alta,Altre applicazioni (indicare altro anche se non ricordi il nome)	Altro	ChatGPT,Gemini		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Scrittura di email,Scrittura creativa,Raccolta idee e creazione di bozze,Spiegazioni,Consigli personali,Consigli medici,Altri consigli e suggerimenti,Analisi e comprensione di dati,Generazione di immagini		Studio/Lavoro,Svago/Uso personale	Svago/Uso personale				Studio/Lavoro	Studio/Lavoro,Svago/Uso personale					Studio/Lavoro,Svago/Uso personale	Svago/Uso personale	Studio/Lavoro,Svago/Uso personale							Svago/Uso personale	Studio/Lavoro,Svago/Uso personale					Applicazione su smartphone		Italiano			Sia scrivendo che con la voce		Guida o faccende domestiche mi obbligano a usare la voce	Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Non e' cambiato	Non e' cambiato	Non e' cambiato	Parzialmente sostituito	Parzialmente sostituito	Parzialmente sostituito	Più comodo,Più accurato,Più affidabile,Più trasparente,Più flessibile e personalizzabile		Sì	No	2	1	1	2	4	4	2	4	No									1	0.5	QID51	0.05128205128	QID46,QID85	Formazione	0.28	Graduates	North	Woman	Mid	18-34	Area umanistica e sociale	Graduates Other	5	2.2857142857142856	0.5714285714285714	Yes	3.0	3.0	3.0	3.0	3.0	3.0
2025-05-23 3:11:22	2025-05-23 3:20:12	IP Address	100	529	True	2025-05-23 3:20:12	R_2thiHTttWUgageZ	anonymous	IT	0.6999999881			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Altro	terzo settore	Nord-Est, Italia		Non lo so/preferisco non rispondere	Google Traduttore		Siri,Alexa		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT,Mid-Journey		Meno di una volta al mese	Meno di una volta al mese	Almeno una volta a settimana	Almeno una volta al mese	Mai	Mai	Analisi, comprensione e formattazione del testo,Spiegazioni,Pianificazione viaggi e itinerari,Analisi e comprensione di dati,Generazione di immagini						Svago/Uso personale		Studio/Lavoro,Svago/Uso personale			Svago/Uso personale											Studio/Lavoro,Svago/Uso personale	Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Fornisco esempi concreti per spiegare cosa voglio ottenere		Sempre, mi voglio assicurare che le risposte siano affidabili	No									No	No	2	3	2	3	2	4	4	4	Sì									0	0.0		0.09375	QID46,QID48,QID85	Altro	0.28	Graduates	North	Woman		18-34	Area umanistica e sociale	Graduates Other	2	3.142857142857143	0.7857142857142857	Yes	1.0	1.0	3.0	2.0	0.0	0.0
2025-05-23 3:04:53	2025-05-23 3:20:59	IP Address	100	965	True	2025-05-23 3:20:59	R_8r2KhtdKAdcRBl9	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Altro	Energia	Nord-Ovest, Italia		Media	Google Traduttore,DeepL,Altre applicazioni (indicare altro anche se non ricordi il nome)	chat gpt in aggiunta alle applicazione di traduzione	Siri		Grammarly,Altre applicazioni (indicare altro anche se non ricordi il nome)	chat gpt in aggiunta alle applicazioni di scrittura	Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Mai	Meno di una volta al mese	Scrittura di email,Raccolta idee e creazione di bozze,Spiegazioni,Riassunti,Altri consigli e suggerimenti		Studio/Lavoro					Studio/Lavoro	Studio/Lavoro	Studio/Lavoro						Studio/Lavoro,Svago/Uso personale													Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano,Inglese		per lavoro mi servono entrambe le lingue. In inglese posso avere risultati diversi, credo che il database abbia un maggior numero di dati a disposizione.	Principalmente scrivendo		gusto personale e la maggior parte delle volte mi serve avere il testo di riferimento scritto.	Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Parzialmente sostituito		Non e' cambiato	Parzialmente sostituito		Parzialmente sostituito	Più comodo,Più flessibile e personalizzabile		Sì	No	2	2	2	2	4	4	2	1	Non so									0	0.0		0.02702702703	QID85	Altro	0.58	Graduates	North	Woman	Mid	18-34	Area umanistica e sociale	Graduates Other	3	2.142857142857143	0.5357142857142857	Yes	3.0	3.0	3.0	3.0	0.0	1.0
2025-05-23 2:59:20	2025-05-23 3:21:14	IP Address	100	1313	True	2025-05-23 3:21:14	R_8qs1ydwV70kHJEr	anonymous	IT	1.0			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	35-44 anni	Uomo		Dottorato di ricerca	Area umanistica e sociale	Formazione		Nord-Est, Italia		Media	Google Traduttore,DeepL		Siri		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Mai	Meno di una volta al mese	Meno di una volta al mese	Almeno una volta al mese	Mai	Meno di una volta al mese	Scrittura di email,Scrittura accademica,Raccolta idee e creazione di bozze,Spiegazioni,Riassunti,Altro	Traduzioni	Studio/Lavoro		Studio/Lavoro			Studio/Lavoro	Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale																	Studio/Lavoro,Svago/Uso personale	Traduzioni	Applicazione su smartphone,Interfaccia Web da computer		Italiano,Inglese,Altro	Russo	Se lo uso per riformulare o riassumere un testo, tendo a dare istruzioni nella lingua di quel testo (ma non sempre). In generale, mi capita di chiedere cose in inglese nella convinzione che forse ci sia più materiale in quella lingua rispetto ad altre e che quindi funzioni meglio.	Principalmente scrivendo		Spesso riformulo quello che voglio dire, quindi è decisamente più semplice scrivere.	Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio,Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									Sì	No	1	1	1	1	4	3	3	2	Sì	Nomi di professioni utilizzati al maschile anche per le donne oppure risoluzioni di anafore (lui/lei) sulla base di stereotipi di genere (he=doctor, she=nurse). Tutto sommato, gli stessi errori e stereotipi dell’intelligenza umana :)								0	0.0		0.0		Formazione	0.82	Graduates	North	Man	Mid	35-54	Area umanistica e sociale	Graduates Other	2	1.7142857142857142	0.42857142857142855	Yes	0.0	1.0	1.0	2.0	0.0	1.0
2025-05-23 3:10:25	2025-05-23 3:21:42	IP Address	100	676	True	2025-05-23 3:21:42	R_2FFLa0yxTA2qQ6Z	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Uomo		Laurea magistrale o master di primo livello	Area sanitaria e delle scienze mediche	Ricerca e accademia		Nord-Ovest, Italia		Alta	Google Traduttore		Assistente Google		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce, ma ho usato ChatGPT/Gemini o tecnologie simili per produzione di voce		ChatGPT		Almeno una volta al mese						Raccolta idee e creazione di bozze							Studio/Lavoro																					Interfaccia Web da computer		Italiano,Inglese			Principalmente scrivendo			Non lo so/non ci penso		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Forse/non so	Non so		Non so			Non so			Sì	No	4	1	2	1	4	2	1	1	Non so									1	0.5	QID53	0.08571428571	QID46,QID48,QID85	Ricerca e accademia	0.87	Graduates	North	Man	Higher	65+	Area sanitaria e delle scienze mediche	Graduates STEM	2	1.7142857142857142	0.42857142857142855	Yes	2.0					
2025-05-23 3:25:24	2025-05-23 3:29:59	IP Address	100	275	True	2025-05-23 3:30:00	R_8pmbFeq9IFz4orA	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Donna		Diploma di scuola superiore		Turismo e ristorazione		Nord-Ovest, Italia		Bassa	Google Traduttore		Siri		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Mai	Almeno una volta al mese	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Scrittura di email,Scrittura creativa,Raccolta idee e creazione di bozze,Spiegazioni,Pianificazione viaggi e itinerari,Consigli personali,Consigli medici,Altri consigli e suggerimenti,Sostegno emotivo o psicologico,Conversazioni amicali,Conversazioni romantiche o erotiche		Studio/Lavoro	Svago/Uso personale				Studio/Lavoro,Svago/Uso personale	Studio/Lavoro,Svago/Uso personale			Svago/Uso personale		Studio/Lavoro,Svago/Uso personale	Svago/Uso personale	Studio/Lavoro,Svago/Uso personale	Svago/Uso personale	Svago/Uso personale	Svago/Uso personale										Applicazione su smartphone		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Parzialmente sostituito		Non e' cambiato			Parzialmente sostituito	Più comodo,Più accurato,Più affidabile,Più trasparente,Più flessibile e personalizzabile		No	No	1	1	1	1	1	4	1	1	No									0	0.0		0.08571428571	QID46,QID48,QID85	Turismo e ristorazione	0.58	Non-graduates	North	Woman	Lower	18-34		Non-graduates	2	1.4285714285714286	0.35714285714285715	Yes	0.0	2.0	3.0	3.0	3.0	3.0
2025-05-23 2:57:29	2025-05-23 3:34:59	IP Address	100	2250	True	2025-05-23 3:35:00	R_8rP0R2GKOBBIpdT	anonymous	IT	0.1000000015			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	35-44 anni	Uomo		Laurea magistrale o master di primo livello	Area umanistica e sociale	Impresa e consulenza aziendale		Nord-Ovest, Italia		Medio Bassa	Google Traduttore,DeepL		Siri,Alexa		Grammarly		Altre applicazioni (indicare altro anche se non ricordi il nome)	what's up	Non ho mai usato applicazioni di produzione di voce		ChatGPT,Mid-Journey		Almeno una volta al mese	Almeno una volta al mese	Mai	Meno di una volta al mese	Almeno una volta al mese	Mai	Controllo della veridicità di un'informazione,Analisi e comprensione di dati,Generazione di immagini												Svago/Uso personale										Svago/Uso personale	Svago/Uso personale					Interfaccia Web da computer		Italiano		perchè è la mia lingua madre	Principalmente scrivendo		no, non ho il microfono e spesso non sono precise nella comprensione del mio linguaggio il che comporta il correggere poi per iscritto spesso. anche se ho notato un miglioramento considerevole della riproduzione del parlato anche in condizioni di rumore di fondo e anche con parole non scandite perfettamente.	Fornisco istruzioni dettagliate fin da subito		Sempre, mi voglio assicurare che le risposte siano affidabili	No									Sì	No	1	3	3	3	2	4	3	1	Sì	Le applicazioni , riportano spesso commenti e informazioni intrise di politicamente corretto, evita di utilizzare un certo tipo di linguaggio anche se espressamente chiesto. Spesso i dati riportati non sono corretti, il linguaggio è appropriato ma le informazioni racchiuse  in esso nn lo sono affatto, sopratutto riguardo a dati certi e verificabili.								1	0.5	QID53	0.0		Impresa e consulenza aziendale	0.73	Graduates	North	Man	Lower	35-54	Area umanistica e sociale	Graduates Other	4	2.5714285714285716	0.6428571428571429	Yes	2.0	2.0	0.0	1.0	2.0	0.0
2025-05-23 3:29:17	2025-05-23 3:36:05	IP Address	100	407	True	2025-05-23 3:36:05	R_8iPy4Jf7wDdBO22	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	Dai 65 anni in su	Uomo		Diploma di scuola superiore		IT e media		Nord-Est, Italia		Media	Non ho mai usato applicazioni di traduzione automatica, ma ho usato ChatGPT/Gemini o tecnologie simili per ottenere traduzioni automatiche		Non ho mai usato applicazioni di assistenti vocali, ma ho usato ChatGPT/Gemini o tecnologie simili come assistenti vocali		Non ho mai usato applicazioni di scrittura assistita		Trascrizione automatica su Zoom/Google Meet/Teams		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No, ma ho seguito corsi su altre tecnologie di Intelligenza Artificiale	0	1	2	1	1	1	1	1	No	La mia esperienza è molto datata, quindi sì Era molto diffidente	Li conosco, ma non penso siano utili per me				Supporto nel capire come funzionano e come usarli			0	0.0		0.0		IT e media	0.61	Non-graduates	North	Man	Mid	65+		Non-graduates	1	1.0	0.25	No						
2025-05-23 3:31:29	2025-05-23 3:38:49	IP Address	100	439	True	2025-05-23 3:38:49	R_8tlIXznUN93w3CU	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Non-binary		Laurea magistrale o master di primo livello	Area artistica e delle discipline creative	Cultura e spettacolo		Nord-Ovest, Italia		Medio Alta	Google Traduttore,DeepL		Non ho mai usato applicazioni di assistenti vocali		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Mai	Mai	Mai	Almeno una volta a settimana	Mai	Meno di una volta al mese	Scrittura di email		Studio/Lavoro																										Interfaccia Web da smartphone,Interfaccia Web da computer		Italiano			Principalmente scrivendo			Fornisco istruzioni dettagliate fin da subito,Fornisco esempi concreti per spiegare cosa voglio ottenere		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									No	No	3	1	1	1	1	1	2	1	No									1	0.5	QID53	0.09375	QID46,QID48,QID85	Cultura e spettacolo	1.0	Graduates	North	Neither	Higher	18-34	Area artistica e delle discipline creative	Graduates Other	1	1.4285714285714286	0.35714285714285715	Yes	0.0	0.0	0.0	3.0	0.0	1.0
2025-05-23 3:37:11	2025-05-23 3:43:07	IP Address	100	355	True	2025-05-23 3:43:07	R_2B4cD11hDJb278O	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	35-44 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Formazione		Nord-Ovest, Italia		Medio Bassa	Google Traduttore		Assistente Google		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Gemini			Almeno una volta a settimana					Consigli personali,Generazione di audio o musica													Svago/Uso personale											Svago/Uso personale				Applicazione su smartphone		Italiano			Principalmente con la voce			Non lo so/non ci penso		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	No									Sì	No	1	1	1	1	1	2	3	2	Non so									1	0.5	QID53	0.09375	QID46,QID48,QID85	Formazione	1.05	Graduates	North	Woman	Lower	35-54	Area umanistica e sociale	Graduates Other	2	1.5714285714285714	0.39285714285714285	Yes		3.0				
2025-05-23 3:41:44	2025-05-23 3:47:35	IP Address	100	351	True	2025-05-23 3:47:35	R_2lc1JpKckxHZSrh	anonymous	IT	0.8000000119			0.0	0.0		Sì (partecipo allo studio)	Ottima (C2)	45-54 anni	Donna		Laurea magistrale o master di primo livello	Area umanistica e sociale	Impresa e consulenza aziendale		Nord-Ovest, Italia		Media	Google Traduttore		Siri,Alexa		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		ChatGPT		Almeno una volta a settimana	Almeno una volta a settimana	Almeno una volta a settimana	Mai	Mai	Almeno una volta al mese	Spiegazioni,Pianificazione viaggi e itinerari,Controllo della veridicità di un'informazione,Consigli medici,Analisi e comprensione di dati								Studio/Lavoro,Svago/Uso personale			Svago/Uso personale	Studio/Lavoro,Svago/Uso personale		Svago/Uso personale								Studio/Lavoro,Svago/Uso personale						Applicazione su smartphone		Italiano,Inglese		no	Principalmente scrivendo		no	Fornisco istruzioni dettagliate fin da subito		Sempre, mi voglio assicurare che le risposte siano affidabili	No									Sì	Sì, sul posto di lavoro/a scuola,Sì, cercati in autonomia	3	1	4	3	3	4	4	3	Sì									0	0.0		0.03125	QID85	Impresa e consulenza aziendale	1.13	Graduates	North	Woman	Mid	35-54	Area umanistica e sociale	Graduates Other	2	3.142857142857143	0.7857142857142857	Yes	3.0	3.0	3.0	0.0	0.0	2.0
2025-05-23 3:44:02	2025-05-23 3:51:13	IP Address	100	431	True	2025-05-23 3:51:14	R_85U7WlPsPJrNisV	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Avanzata (C1)	55-64 anni	Donna		Diploma di scuola superiore		In pensione		Nord-Est, Italia		Medio Bassa	Google Traduttore		Non ho mai usato applicazioni di assistenti vocali		Non ho mai usato applicazioni di scrittura assistita		Non ho mai usato applicazioni di trascrizione del parlato		Non ho mai usato applicazioni di produzione di voce		Non ho mai usato queste tecnologie																																																								Sì	No	1	1	2	2	4	2	2	2	Sì		Li conosco, ma non so come usarli				Accesso più semplice o gratuito			0	0.0		0.04545454545	QID85	In pensione	0.53	Non-graduates	North	Woman	Lower	55-64		Non-graduates	1	1.7142857142857142	0.42857142857142855	No						
2025-05-23 3:45:49	2025-05-23 3:51:46	IP Address	100	357	True	2025-05-23 3:51:47	R_8eQxpir6HX9MO5z	anonymous	IT	0.8999999762			0.0	0.0		Sì (partecipo allo studio)	Madrelingua	25-34 anni	Uomo		Laurea magistrale o master di primo livello	Area scientifico-tecnologica	Non lavoro al momento		Nord-Ovest, Italia		Media	Google Traduttore,DeepL,Amazon Translator		Siri,Assistente Google,Alexa		Non ho mai usato applicazioni di scrittura, ma ho usato ChatGPT/Gemini o tecnologie simili per supporto alla scrittura		Non ho mai usato applicazioni di trascrizione, ma ho usato ChatGPT/Gemini o tecnologie simili per trascrivere parlato		Non ho mai usato applicazioni di produzione di voce, ma ho usato ChatGPT/Gemini o tecnologie simili per produzione di voce		ChatGPT,Copilot		Almeno una volta a settimana	Almeno una volta a settimana			Mai	Almeno una volta al mese	Scrittura di email,Scrittura accademica,Analisi, comprensione e formattazione del testo,Spiegazioni,Riassunti,Altri consigli e suggerimenti,Sostegno emotivo o psicologico,Conversazioni filosofiche o politiche,Assistenza ai linguaggi di programmazione,Analisi e comprensione di dati,Generazione di immagini		Studio/Lavoro		Studio/Lavoro		Studio/Lavoro		Studio/Lavoro,Svago/Uso personale	Studio/Lavoro						Svago/Uso personale	Svago/Uso personale			Svago/Uso personale		Studio/Lavoro	Studio/Lavoro	Svago/Uso personale					Applicazione su smartphone,Interfaccia Web da computer		Italiano			Sia scrivendo che con la voce			Fornisco istruzioni dettagliate fin da subito,Faccio domande di approfondimento o continuo a dialogare finché non ottengo ciò che voglio		A volte, verifico solo quando qualcosa mi sembra dubbio o non posso permettermi di sbagliare	Sì	Completamente sostituito		Completamente sostituito			Parzialmente sostituito	Più comodo,Più accurato,Più flessibile e personalizzabile		Sì	Sì, sul posto di lavoro/a scuola	3	4	3	4	4	2	3	1	No									0	0.0		0.08333333333	QID46,QID48,QID85	Non lavoro al momento	0.57	Graduates	North	Man	Mid	18-34	Area scientifico-tecnologica	Graduates STEM	2	2.857142857142857	0.7142857142857143	Yes	3.0	3.0			0.0	2.0
